# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  131       4.908983525892e-10       1.448979977809e-13      -5.448637043339e-12       0.000000000000e+00       5.208899518663e-12       8.593370373660e-13      -5.289328936229e-15 
  132       4.954296981481e-10       1.454298374372e-13      -5.503769793945e-12       0.000000000000e+00       5.098918873906e-12       8.451091319828e-13      -5.214540545056e-15 
  133       4.999597202365e-10       1.458977040746e-13      -5.556738165206e-12       0.000000000000e+00       4.991882125267e-12       8.312213636110e-13      -5.141906288974e-15 
  134       5.044874269067e-10       1.463012012745e-13      -5.607479007428e-12       0.000000000000e+00       4.887760153042e-12       8.176695328963e-13      -5.071272655728e-15 
  135       5.090117634283e-10       1.466400034569e-13      -5.655929900995e-12       0.000000000000e+00       4.786509636129e-12       8.044475874888e-13      -5.002467505331e-15 
  136       5.135316107302e-10       1.469138575646e-13      -5.702029194133e-12       0.000000000000e+00       4.688072688234e-12       7.915475743927e-13      -4.935299647104e-15 
  137       5.180457838429e-10       1.471225847466e-13      -5.745716040678e-12       0.000000000000e+00       4.592376494088e-12       7.789595923174e-13      -4.869558416715e-15 
  138       5.225530303407e-10       1.472660820417e-13      -5.786930437838e-12       0.000000000000e+00       4.499332945654e-12       7.666717440265e-13      -4.805013253219e-15 
  139       5.270520287834e-10       1.473443240620e-13      -5.825613263963e-12       0.000000000000e+00       4.408838278341e-12       7.546700886892e-13      -4.741413276099e-15 
  140       5.315413871593e-10       1.473573646763e-13      -5.861706316307e-12       0.000000000000e+00       4.320772707215e-12       7.429385942296e-13      -4.678486862298e-15 
  141       5.360196413264e-10       1.473053386941e-13      -5.895152348799e-12       0.000000000000e+00       4.235000063210e-12       7.314590896772e-13      -4.615941223269e-15 
  142       5.404852534551e-10       1.471884635489e-13      -5.925895109801e-12       0.000000000000e+00       4.151367429339e-12       7.202112175174e-13      -4.553461982004e-15 
  143       5.449366104703e-10       1.470070409815e-13      -5.953879379881e-12       0.000000000000e+00       4.069704776906e-12       7.091723860410e-13      -4.490712750080e-15 
  144       5.493721535282e-10       1.467614690437e-13      -5.979051342569e-12       0.000000000000e+00       3.989860615813e-12       6.983226622515e-13      -4.427404884057e-15 
  145       5.537907841225e-10       1.464522758868e-13      -6.001359658102e-12       0.000000000000e+00       3.911813674623e-12       6.876600948343e-13      -4.363515398318e-15 
  146       5.581914952397e-10       1.460800925199e-13      -6.020754567820e-12       0.000000000000e+00       3.835571590366e-12       6.771868182794e-13      -4.299089831499e-15 
  147       5.625732431219e-10       1.456456445168e-13      -6.037187610005e-12       0.000000000000e+00       3.761135727675e-12       6.669042288871e-13      -4.234173976760e-15 
  148       5.669349464621e-10       1.451497537588e-13      -6.050611659565e-12       0.000000000000e+00       3.688501021975e-12       6.568129655119e-13      -4.168813862150e-15 
  149       5.712754855993e-10       1.445933401779e-13      -6.060980967708e-12       0.000000000000e+00       3.617655822675e-12       6.469128903074e-13      -4.103055730980e-15 
  150       5.755937017136e-10       1.439774234992e-13      -6.068251201626e-12       0.000000000000e+00       3.548581736353e-12       6.372030694697e-13      -4.036946022188e-15 
  151       5.798883960217e-10       1.433031249842e-13      -6.072379484170e-12       0.000000000000e+00       3.481253469946e-12       6.276817539820e-13      -3.970531350710e-15 
  152       5.841583289718e-10       1.425716691734e-13      -6.073324433535e-12       0.000000000000e+00       3.415638673940e-12       6.183463603590e-13      -3.903858487847e-15 
  153       5.884022194393e-10       1.417843856295e-13      -6.071046202937e-12       0.000000000000e+00       3.351697785560e-12       6.091934513905e-13      -3.836974341638e-15 
  154       5.926187439213e-10       1.409427106796e-13      -6.065506520289e-12       0.000000000000e+00       3.289383871956e-12       6.002187168860e-13      -3.769925937224e-15 
  155       5.968065357325e-10       1.400481891591e-13      -6.056668727888e-12       0.000000000000e+00       3.228642473394e-12       5.914169544191e-13      -3.702760397220e-15 
  156       6.009641842002e-10       1.391024761534e-13      -6.044497822088e-12       0.000000000000e+00       3.169411446444e-12       5.827820500711e-13      -3.635524922081e-15 
  157       6.050902338592e-10       1.381073387419e-13      -6.028960492983e-12       0.000000000000e+00       3.111620807169e-12       5.743069591756e-13      -3.568266770475e-15 
  158       6.091831836475e-10       1.370646577399e-13      -6.010025164085e-12       0.000000000000e+00       3.055192574316e-12       5.659836870627e-13      -3.501033239649e-15 
  159       6.132414861012e-10       1.359764294422e-13      -5.987662032004e-12       0.000000000000e+00       3.000040612503e-12       5.578032698029e-13      -3.433871645797e-15 
  160       6.172635465499e-10       1.348447673656e-13      -5.961843106129e-12       0.000000000000e+00       2.946070475408e-12       5.497557549516e-13      -3.366829304432e-15 
  161       6.212478341778e-10       1.336718556102e-13      -5.932542134592e-12       0.000000000000e+00       2.893198758088e-12       5.418325202071e-13      -3.299951738713e-15 
  162       6.251932279340e-10       1.324598006491e-13      -5.899734291508e-12       0.000000000000e+00       2.841413406355e-12       5.340335002353e-13      -3.233277167596e-15 
  163       6.290986998165e-10       1.312107697022e-13      -5.863396537783e-12       0.000000000000e+00       2.790718465857e-12       5.263605651066e-13      -3.166841490466e-15 
  164       6.329632054696e-10       1.299270394467e-13      -5.823507771186e-12       0.000000000000e+00       2.741114986109e-12       5.188152314298e-13      -3.100679987781e-15 
  165       6.367856838934e-10       1.286109975378e-13      -5.780048865500e-12       0.000000000000e+00       2.692600953438e-12       5.113986538528e-13      -3.034827293281e-15 
  166       6.405650571542e-10       1.272651441290e-13      -5.733002709685e-12       0.000000000000e+00       2.645171223933e-12       5.041116165630e-13      -2.969317366207e-15 
