# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  257       7.080694332832e-10       4.049697243227e-13       1.002076023592e-11       0.000000000000e+00       7.129205972544e-13       1.684554653346e-13       1.205744465647e-15 
  258       7.052385488667e-10       4.182804300604e-13       1.022506262736e-11       0.000000000000e+00       7.043469525403e-13       1.664408770040e-13       1.235269943806e-15 
  259       7.023435701557e-10       4.318969890343e-13       1.042729341407e-11       0.000000000000e+00       6.959057706882e-13       1.644538478041e-13       1.264469312380e-15 
  260       6.993854527830e-10       4.458188738553e-13       1.062736678947e-11       0.000000000000e+00       6.875960588844e-13       1.624939809917e-13       1.293336190935e-15 
  261       6.963651813786e-10       4.600454400635e-13       1.082519627386e-11       0.000000000000e+00       6.794166564178e-13       1.605608372236e-13       1.321864307796e-15 
  262       6.932837697721e-10       4.745759247743e-13       1.102069471533e-11       0.000000000000e+00       6.713662325088e-13       1.586539340227e-13       1.350047502239e-15 
  263       6.901422611961e-10       4.894094453245e-13       1.121377429074e-11       0.000000000000e+00       6.634432841377e-13       1.567727452432e-13       1.377879726685e-15 
  264       6.869417284886e-10       5.045449979191e-13       1.140434650664e-11       0.000000000000e+00       6.556461338737e-13       1.549167005365e-13       1.405355048892e-15 
  265       6.836832742959e-10       5.199814562770e-13       1.159232220021e-11       0.000000000000e+00       6.479729277033e-13       1.530851848165e-13       1.432467654154e-15 
  266       6.803680312760e-10       5.357175702776e-13       1.177761154025e-11       0.000000000000e+00       6.404216328592e-13       1.512775377254e-13       1.459211847486e-15 
  267       6.769971623008e-10       5.517519646070e-13       1.196012402809e-11       0.000000000000e+00       6.329900356490e-13       1.494930530991e-13       1.485582055824e-15 
  268       6.735718606594e-10       5.680831374042e-13       1.213976849854e-11       0.000000000000e+00       6.256757392836e-13       1.477309784329e-13       1.511572830218e-15 
  269       6.700933502606e-10       5.847094589075e-13       1.231645312085e-11       0.000000000000e+00       6.184761617062e-13       1.459905143472e-13       1.537178848021e-15 
  270       6.665628858364e-10       6.016291701006e-13       1.249008539964e-11       0.000000000000e+00       6.113885334209e-13       1.442708140527e-13       1.562394915087e-15 
  271       6.629817531441e-10       6.188403813589e-13       1.266057217589e-11       0.000000000000e+00       6.044098953212e-13       1.425709828165e-13       1.587215967962e-15 
  272       6.593512691698e-10       6.363410710961e-13       1.282781962782e-11       0.000000000000e+00       5.975370965189e-13       1.408900774273e-13       1.611637076081e-15 
  273       6.556727823309e-10       6.541290844098e-13       1.299173327188e-11       0.000000000000e+00       5.907667921727e-13       1.392271056610e-13       1.635653443956e-15 
  274       6.519476726790e-10       6.722021317286e-13       1.315221796371e-11       0.000000000000e+00       5.840954413169e-13       1.375810257466e-13       1.659260413375e-15 
  275       6.481773521030e-10       6.905577874576e-13       1.330917789905e-11       0.000000000000e+00       5.775193046901e-13       1.359507458312e-13       1.682453465590e-15 
  276       6.443632645318e-10       7.091934886252e-13       1.346251661471e-11       0.000000000000e+00       5.710344425639e-13       1.343351234465e-13       1.705228223515e-15 
  277       6.405068861370e-10       7.281065335289e-13       1.361213698949e-11       0.000000000000e+00       5.646367125712e-13       1.327329649733e-13       1.727580453919e-15 
  278       6.366097255363e-10       7.472940803822e-13       1.375794124519e-11       0.000000000000e+00       5.583217675358e-13       1.311430251079e-13       1.749506069617e-15 
  279       6.326732440920e-10       7.667530353240e-13       1.389983865948e-11       0.000000000000e+00       5.520858794782e-13       1.295642656664e-13       1.771001697104e-15 
  280       6.286986118215e-10       7.864797128121e-13       1.403776914522e-11       0.000000000000e+00       5.459284633583e-13       1.279966479393e-13       1.792066407501e-15 
  281       6.246869392361e-10       8.064701549979e-13       1.417168089463e-11       0.000000000000e+00       5.398496798552e-13       1.264403803468e-13       1.812700079557e-15 
  282       6.206393561856e-10       8.267202392613e-13       1.430152279006e-11       0.000000000000e+00       5.338496200676e-13       1.248956626617e-13       1.832902845341e-15 
  283       6.165570119388e-10       8.472256766874e-13       1.442724441679e-11       0.000000000000e+00       5.279283046122e-13       1.233626858737e-13       1.852675093300e-15 
  284       6.124410752630e-10       8.679820105423e-13       1.454879607579e-11       0.000000000000e+00       5.220856827212e-13       1.218416320529e-13       1.872017471324e-15 
  285       6.082927345046e-10       8.889846147499e-13       1.466612879656e-11       0.000000000000e+00       5.163216313397e-13       1.203326742141e-13       1.890930889806e-15 
  286       6.041131976689e-10       9.102286923676e-13       1.477919434991e-11       0.000000000000e+00       5.106359542244e-13       1.188359761806e-13       1.909416524705e-15 
  287       5.999036925006e-10       9.317092740635e-13       1.488794526073e-11       0.000000000000e+00       5.050283810403e-13       1.173516924482e-13       1.927475820605e-15 
  288       5.956654665636e-10       9.534212165919e-13       1.499233482081e-11       0.000000000000e+00       4.994985664595e-13       1.158799680492e-13       1.945110493785e-15 
  289       5.913997873212e-10       9.753592012699e-13       1.509231710161e-11       0.000000000000e+00       4.940460892580e-13       1.144209384162e-13       1.962322535272e-15 
  290       5.871079422166e-10       9.975177324540e-13       1.518784696708e-11       0.000000000000e+00       4.886704514143e-13       1.129747292464e-13       1.979114213907e-15 
  291       5.827912387522e-10       1.019891136016e-12       1.527888008643e-11       0.000000000000e+00       4.833710772066e-13       1.115414563649e-13       1.995488079409e-15 
  292       5.784510045708e-10       1.042473557820e-12       1.536537294695e-11       0.000000000000e+00       4.781473123110e-13       1.101212255895e-13       2.011446965434e-15 
  293       5.740885875347e-10       1.065258962197e-12       1.544728286677e-11       0.000000000000e+00       4.729984228988e-13       1.087141325940e-13       2.026993992639e-15 
  294       5.697053558066e-10       1.088241130424e-12       1.552456800767e-11       0.000000000000e+00       4.679235947349e-13       1.073202627724e-13       2.042132571740e-15 
  295       5.653026979294e-10       1.111413659197e-12       1.559718738790e-11       0.000000000000e+00       4.629219322749e-13       1.059396911027e-13       2.056866406582e-15 
  296       5.608820229063e-10       1.134769959112e-12       1.566510089491e-11       0.000000000000e+00       4.579924577633e-13       1.045724820113e-13       2.071199497193e-15 
  297       5.564447602810e-10       1.158303253135e-12       1.572826929821e-11       0.000000000000e+00       4.531341103312e-13       1.032186892365e-13       2.085136142850e-15 
  298       5.519923602178e-10       1.182006575083e-12       1.578665426211e-11       0.000000000000e+00       4.483457450941e-13       1.018783556923e-13       2.098680945142e-15 
  299       5.475262935819e-10       1.205872768101e-12       1.584021835858e-11       0.000000000000e+00       4.436261322495e-13       1.005515133331e-13       2.111838811028e-15 
  300       5.430480520192e-10       1.229894483133e-12       1.588892507995e-11       0.000000000000e+00       4.389739561748e-13       9.923818301703e-14       2.124614955904e-15 
  301       5.385591480369e-10       1.254064177404e-12       1.593273885178e-11       0.000000000000e+00       4.343878145252e-13       9.793837436991e-14       2.137014906661e-15 
  302       5.340611150829e-10       1.278374112894e-12       1.597162504564e-11       0.000000000000e+00       4.298662173312e-13       9.665208564957e-14       2.149044504750e-15 
  303       5.295555076269e-10       1.302816354813e-12       1.600554999188e-11       0.000000000000e+00       4.254075860964e-13       9.537930360952e-14       2.160709909242e-15 
  304       5.250439012396e-10       1.327382770079e-12       1.603448099242e-11       0.000000000000e+00       4.210102528958e-13       9.412000336301e-14       2.172017599890e-15 
  305       5.205278926734e-10       1.352065025796e-12       1.605838633359e-11       0.000000000000e+00       4.166724594727e-13       9.287414824695e-14       2.182974380194e-15 
  306       5.160090999425e-10       1.376854587725e-12       1.607723529887e-11       0.000000000000e+00       4.123923563373e-13       9.164168968589e-14       2.193587380459e-15 
  307       5.114891624026e-10       1.401742718766e-12       1.609099818171e-11       0.000000000000e+00       4.081680018638e-13       9.042256705593e-14       2.203864060861e-15 
  308       5.069697408315e-10       1.426720477431e-12       1.609964629834e-11       0.000000000000e+00       4.039973613888e-13       8.921670754873e-14       2.213812214505e-15 
  309       5.024525175092e-10       1.451778716322e-12       1.610315200050e-11       0.000000000000e+00       3.998783063085e-13       8.802402603543e-14       2.223439970491e-15 
  310       4.979391962976e-10       1.476908080605e-12       1.610148868832e-11       0.000000000000e+00       3.958086131769e-13       8.684442493062e-14       2.232755796973e-15 
  311       4.934315027212e-10       1.502099006491e-12       1.609463082304e-11       0.000000000000e+00       3.917859628033e-13       8.567779405625e-14       2.241768504223e-15 
  312       4.889310664856e-10       1.527342199604e-12       1.608255841378e-11       0.000000000000e+00       3.878083763682e-13       8.452403935102e-14       2.250485693996e-15 
  313       4.844390628455e-10       1.552630097769e-12       1.606527068143e-11       0.000000000000e+00       3.838755479867e-13       8.338317074954e-14       2.258909021830e-15 
  314       4.799565547533e-10       1.577955473124e-12       1.604277305377e-11       0.000000000000e+00       3.799875722125e-13       8.225521811492e-14       2.267038720902e-15 
  315       4.754846088553e-10       1.603310957411e-12       1.601507276685e-11       0.000000000000e+00       3.761445122318e-13       8.114020266084e-14       2.274875137048e-15 
  316       4.710242954280e-10       1.628689041039e-12       1.598217888334e-11       0.000000000000e+00       3.723463994970e-13       8.003813685098e-14       2.282418729925e-15 
  317       4.665766883135e-10       1.654082072155e-12       1.594410231079e-11       0.000000000000e+00       3.685932333621e-13       7.894902429839e-14       2.289670074152e-15 
  318       4.621428648549e-10       1.679482255705e-12       1.590085581992e-11       0.000000000000e+00       3.648849807173e-13       7.787285966489e-14       2.296629860475e-15 
  319       4.577239058326e-10       1.704881652505e-12       1.585245406293e-11       0.000000000000e+00       3.612215756238e-13       7.680962856051e-14       2.303298896911e-15 
  320       4.533208953993e-10       1.730272178302e-12       1.579891359178e-11       0.000000000000e+00       3.576029189485e-13       7.575930744281e-14       2.309678109904e-15 
  321       4.489349210164e-10       1.755645602843e-12       1.574025287647e-11       0.000000000000e+00       3.540288779990e-13       7.472186351638e-14       2.315768545479e-15 
  322       4.445670733888e-10       1.780993548942e-12       1.567649232334e-11       0.000000000000e+00       3.504992861581e-13       7.369725463215e-14       2.321571370393e-15 
  323       4.402184464014e-10       1.806307491543e-12       1.560765429340e-11       0.000000000000e+00       3.470139425189e-13       7.268542918684e-14       2.327087873289e-15 
  324       4.358901370542e-10       1.831578756788e-12       1.553376312054e-11       0.000000000000e+00       3.435726115194e-13       7.168632602234e-14       2.332319465850e-15 
  325       4.315832453981e-10       1.856798521083e-12       1.545484512988e-11       0.000000000000e+00       3.401750225770e-13       7.069987432513e-14       2.337267683946e-15 
  326       4.272988744710e-10       1.881957810162e-12       1.537092865607e-11       0.000000000000e+00       3.368208697240e-13       6.972599352565e-14       2.341934188797e-15 
  327       4.230381302327e-10       1.907047498155e-12       1.528204406151e-11       0.000000000000e+00       3.335098112417e-13       6.876459319772e-14       2.346320768115e-15 
  328       4.188021215012e-10       1.932058306656e-12       1.518822375474e-11       0.000000000000e+00       3.302414692955e-13       6.781557295792e-14       2.350429337266e-15 
  329       4.145919598882e-10       1.956980803784e-12       1.508950220865e-11       0.000000000000e+00       3.270154295697e-13       6.687882236504e-14       2.354261940416e-15 
  330       4.104087597346e-10       1.981805403253e-12       1.498591597880e-11       0.000000000000e+00       3.238312409022e-13       6.595422081939e-14       2.357820751689e-15 
  331       4.062536380464e-10       2.006522363435e-12       1.487750372172e-11       0.000000000000e+00       3.206884149191e-13       6.504163746229e-14       2.361108076316e-15 
  332       4.021277144301e-10       2.031121786429e-12       1.476430621320e-11       0.000000000000e+00       3.175864256701e-13       6.414093107543e-14       2.364126351791e-15 
  333       3.980321110287e-10       2.055593617127e-12       1.464636636657e-11       0.000000000000e+00       3.145247092624e-13       6.325194998024e-14       2.366878149022e-15 
  334       3.939679524573e-10       2.079927642275e-12       1.452372925097e-11       0.000000000000e+00       3.115026634962e-13       6.237453193734e-14       2.369366173482e-15 
  335       3.899363657384e-10       2.104113489547e-12       1.439644210971e-11       0.000000000000e+00       3.085196474993e-13       6.150850404594e-14       2.371593266369e-15 
  336       3.859384802380e-10       2.128140626604e-12       1.426455437848e-11       0.000000000000e+00       3.055749813617e-13       6.065368264317e-14       2.373562405750e-15 
  337       3.819754276012e-10       2.151998360163e-12       1.412811770369e-11       0.000000000000e+00       3.026679457705e-13       5.980987320357e-14       2.375276707718e-15 
  338       3.780483416877e-10       2.175675835065e-12       1.398718596076e-11       0.000000000000e+00       2.997977816446e-13       5.897687023843e-14       2.376739427548e-15 
  339       3.741583585075e-10       2.199162033335e-12       1.384181527240e-11       0.000000000000e+00       2.969636897698e-13       5.815445719520e-14       2.377953960844e-15 
  340       3.703066161568e-10       2.222445773256e-12       1.369206402688e-11       0.000000000000e+00       2.941648304331e-13       5.734240635691e-14       2.378923844696e-15 
  341       3.664942547534e-10       2.245515708428e-12       1.353799289635e-11       0.000000000000e+00       2.914003230580e-13       5.654047874154e-14       2.379652758830e-15 
  342       3.627224163724e-10       2.268360326838e-12       1.337966485515e-11       0.000000000000e+00       2.886692458387e-13       5.574842400146e-14       2.380144526763e-15 
  343       3.589922449821e-10       2.290967949925e-12       1.321714519804e-11       0.000000000000e+00       2.859706353755e-13       5.496598032278e-14       2.380403116955e-15 
  344       3.553048863795e-10       2.313326731645e-12       1.305050155854e-11       0.000000000000e+00       2.833034863091e-13       5.419287432477e-14       2.380432643965e-15 
  345       3.516614881259e-10       2.335424657540e-12       1.287980392720e-11       0.000000000000e+00       2.806667509556e-13       5.342882095929e-14       2.380237369595e-15 
  346       3.480631994827e-10       2.357249543800e-12       1.270512466992e-11       0.000000000000e+00       2.780593389413e-13       5.267352341013e-14       2.379821704055e-15 
  347       3.445111713469e-10       2.378789036331e-12       1.252653854619e-11       0.000000000000e+00       2.754801168375e-13       5.192667299248e-14       2.379190207106e-15 
  348       3.410065561873e-10       2.400030609823e-12       1.234412272743e-11       0.000000000000e+00       2.729279077949e-13       5.118794905224e-14       2.378347589217e-15 
  349       3.375504084052e-10       2.420962702409e-12       1.215795318571e-11       0.000000000000e+00       2.704017088718e-13       5.045707871536e-14       2.377297882990e-15 
  350       3.341433809834e-10       2.441578173583e-12       1.196809365708e-11       0.000000000000e+00       2.679013537265e-13       4.973401908047e-14       2.376041917080e-15 
  351       3.307860161111e-10       2.461870988089e-12       1.177460625562e-11       0.000000000000e+00       2.654268767360e-13       4.901878239700e-14       2.374579739603e-15 
  352       3.274788434598e-10       2.481835093462e-12       1.157755507631e-11       0.000000000000e+00       2.629782976359e-13       4.831137685657e-14       2.372911438739e-15 
  353       3.242223800209e-10       2.501464420213e-12       1.137700620975e-11       0.000000000000e+00       2.605556213692e-13       4.761180655114e-14       2.371037143063e-15 
  354       3.210171299436e-10       2.520752882010e-12       1.117302775689e-11       0.000000000000e+00       2.581588379354e-13       4.692007143125e-14       2.368957021886e-15 
  355       3.178635843727e-10       2.539694375859e-12       1.096568984373e-11       0.000000000000e+00       2.557879222382e-13       4.623616726417e-14       2.366671285596e-15 
  356       3.147622212867e-10       2.558282782283e-12       1.075506463607e-11       0.000000000000e+00       2.534428339350e-13       4.556008559215e-14       2.364180185988e-15 
  357       3.117135053352e-10       2.576511965511e-12       1.054122635423e-11       0.000000000000e+00       2.511235172853e-13       4.489181369057e-14       2.361484016609e-15 
  358       3.087178876774e-10       2.594375773650e-12       1.032425128777e-11       0.000000000000e+00       2.488299009989e-13       4.423133452616e-14       2.358583113092e-15 
  359       3.057758058193e-10       2.611868038875e-12       1.010421781022e-11       0.000000000000e+00       2.465618980853e-13       4.357862671520e-14       2.355477853494e-15 
  360       3.028876834518e-10       2.628982577606e-12       9.881206393812e-12       0.000000000000e+00       2.443194057017e-13       4.293366448169e-14       2.352168658637e-15 
  361       3.000539302886e-10       2.645713190691e-12       9.655299624184e-12       0.000000000000e+00       2.421023050020e-13       4.229641761556e-14       2.348655992439e-15 
  362       2.972749419043e-10       2.662053663586e-12       9.426582215129e-12       0.000000000000e+00       2.399104609854e-13       4.166685143087e-14       2.344940362260e-15 
  363       2.945510995715e-10       2.677997766542e-12       9.195141023308e-12       0.000000000000e+00       2.377437223449e-13       4.104492672402e-14       2.341022319233e-15 
  364       2.918827700995e-10       2.693539254777e-12       8.961065062978e-12       0.000000000000e+00       2.356019213160e-13       4.043059973190e-14       2.336902458606e-15 
  365       2.892703056716e-10       2.708671868669e-12       8.724445520717e-12       0.000000000000e+00       2.334848735254e-13       3.982382209014e-14       2.332581420077e-15 
  366       2.867140436831e-10       2.723389333928e-12       8.485375770150e-12       0.000000000000e+00       2.313923778399e-13       3.922454079125e-14       2.328059888135e-15 
  367       2.842143065791e-10       2.737685361784e-12       8.243951386674e-12       0.000000000000e+00       2.293242162142e-13       3.863269814289e-14       2.323338592392e-15 
  368       2.817714016926e-10       2.751553649164e-12       8.000270162184e-12       0.000000000000e+00       2.272801535407e-13       3.804823172597e-14       2.318418307928e-15 
  369       2.793856210822e-10       2.764987878879e-12       7.754432119798e-12       0.000000000000e+00       2.252599374973e-13       3.747107435293e-14       2.313299855624e-15 
  370       2.770572413695e-10       2.777981719799e-12       7.506539528583e-12       0.000000000000e+00       2.232632983961e-13       3.690115402589e-14       2.307984102500e-15 
  371       2.747865235778e-10       2.790528827040e-12       7.256696918277e-12       0.000000000000e+00       2.212899490326e-13       3.633839389488e-14       2.302471962055e-15 
  372       2.725737129694e-10       2.802622842144e-12       7.005011094022e-12       0.000000000000e+00       2.193395845338e-13       3.578271221599e-14       2.296764394603e-15 
  373       2.704190388834e-10       2.814257393259e-12       6.751591151079e-12       0.000000000000e+00       2.174118822071e-13       3.523402230959e-14       2.290862407612e-15 
  374       2.683227145739e-10       2.825426095324e-12       6.496548489564e-12       0.000000000000e+00       2.155065013888e-13       3.469223251855e-14       2.284767056039e-15 
  375       2.662849370475e-10       2.836122550248e-12       6.239996829165e-12       0.000000000000e+00       2.136230832929e-13       3.415724616638e-14       2.278479442671e-15 
  376       2.643058869015e-10       2.846340347090e-12       5.982052223873e-12       0.000000000000e+00       2.117612508597e-13       3.362896151549e-14       2.272000718462e-15 
  377       2.623857281613e-10       2.856073062246e-12       5.722833076704e-12       0.000000000000e+00       2.099206086043e-13       3.310727172533e-14       2.265332082869e-15 
  378       2.605246081188e-10       2.865314259625e-12       5.462460154426e-12       0.000000000000e+00       2.081007424654e-13       3.259206481062e-14       2.258474784193e-15 
  379       2.587226571696e-10       2.874057490836e-12       5.201056602284e-12       0.000000000000e+00       2.063012196539e-13       3.208322359953e-14       2.251430119911e-15 
  380       2.569799886516e-10       2.882296295364e-12       4.938747958725e-12       0.000000000000e+00       2.045215885017e-13       3.158062569188e-14       2.244199437022e-15 
  381       2.552966986822e-10       2.890024200757e-12       4.675662170124e-12       0.000000000000e+00       2.027613783099e-13       3.108414341735e-14       2.236784132377e-15 
  382       2.536728659963e-10       2.897234722802e-12       4.411929605510e-12       0.000000000000e+00       2.010200991980e-13       3.059364379364e-14       2.229185653021e-15 
  383       2.521085517847e-10       2.903921365712e-12       4.147683071291e-12       0.000000000000e+00       1.992972419521e-13       3.010898848470e-14       2.221405496531e-15 
  384       2.506037995310e-10       2.910077622305e-12       3.883057825976e-12       0.000000000000e+00       1.975922778738e-13       2.963003375893e-14       2.213445211350e-15 
  385       2.491586348502e-10       2.915696974185e-12       3.618191594908e-12       0.000000000000e+00       1.959046586288e-13       2.915663044732e-14       2.205306397129e-15 
  386       2.477730653263e-10       2.920772891926e-12       3.353224584980e-12       0.000000000000e+00       1.942338160954e-13       2.868862390173e-14       2.196990705062e-15 
  387       2.464470803501e-10       2.925298835251e-12       3.088299499370e-12       0.000000000000e+00       1.925791622135e-13       2.822585395301e-14       2.188499838227e-15 
  388       2.451806347762e-10       2.929269419727e-12       2.823549493339e-12       0.000000000000e+00       1.909401944064e-13       2.776818573269e-14       2.179835554415e-15 
  389       2.439735995507e-10       2.932683964587e-12       2.559061514932e-12       0.000000000000e+00       1.893168165047e-13       2.731560349432e-14       2.170999674068e-15 
  390       2.428258089185e-10       2.935543077972e-12       2.294911621911e-12       0.000000000000e+00       1.877090295299e-13       2.686812021950e-14       2.161994073303e-15 
  391       2.417370762629e-10       2.937847503510e-12       2.031176921973e-12       0.000000000000e+00       1.861168271378e-13       2.642574705417e-14       2.152820681781e-15 
  392       2.407071939309e-10       2.939598121424e-12       1.767935577884e-12       0.000000000000e+00       1.845401955508e-13       2.598849329133e-14       2.143481483048e-15 
  393       2.397359330575e-10       2.940795949640e-12       1.505266812624e-12       0.000000000000e+00       1.829791134905e-13       2.555636635376e-14       2.133978514873e-15 
  394       2.388230433915e-10       2.941442144898e-12       1.243250914519e-12       0.000000000000e+00       1.814335521105e-13       2.512937177675e-14       2.124313869589e-15 
  395       2.379682531200e-10       2.941538003860e-12       9.819692423794e-13       0.000000000000e+00       1.799034749287e-13       2.470751319086e-14       2.114489694434e-15 
  396       2.371712686934e-10       2.941084964219e-12       7.215042306411e-13       0.000000000000e+00       1.783888377602e-13       2.429079230462e-14       2.104508191886e-15 
  397       2.364317746506e-10       2.940084605810e-12       4.619393945004e-13       0.000000000000e+00       1.768895886495e-13       2.387920888731e-14       2.094371620009e-15 
  398       2.357494334438e-10       2.938538651715e-12       2.033593350530e-13       0.000000000000e+00       1.754056678035e-13       2.347276075163e-14       2.084082292788e-15 
  399       2.351238852635e-10       2.936448969376e-12      -5.415025556866e-14       0.000000000000e+00       1.739370075237e-13       2.307144373652e-14       2.073642580470e-15 
  400       2.345547478636e-10       2.933817571703e-12      -3.105025890570e-13       0.000000000000e+00       1.724835321390e-13       2.267525168980e-14       2.063054909906e-15 
  401       2.340416163863e-10       2.930646618181e-12      -5.656097757919e-13       0.000000000000e+00       1.710451579383e-13       2.228417645096e-14       2.052321764887e-15 
  402       2.335840631872e-10       2.926938415982e-12      -8.193828197029e-13       0.000000000000e+00       1.696217931029e-13       2.189820783391e-14       2.041445686486e-15 
  403       2.331816376599e-10       2.922695421073e-12      -1.071731613131e-12       0.000000000000e+00       1.682133376394e-13       2.151733360965e-14       2.030429273397e-15 
  404       2.328338660616e-10       2.917920239324e-12      -1.322564931690e-12       0.000000000000e+00       1.668196833118e-13       2.114153948906e-14       2.019275182277e-15 
  405       2.325402513376e-10       2.912615627619e-12      -1.571790429133e-12       0.000000000000e+00       1.654407135746e-13       2.077080910562e-14       2.007986128082e-15 
  406       2.323002729463e-10       2.906784494964e-12      -1.819314632207e-12       0.000000000000e+00       1.640763035050e-13       2.040512399814e-14       1.996564884408e-15 
  407       2.321133866845e-10       2.900429903595e-12      -2.065042935521e-12       0.000000000000e+00       1.627263197356e-13       2.004446359347e-14       1.985014283833e-15 
  408       2.319790245123e-10       2.893555070089e-12      -2.308879596408e-12       0.000000000000e+00       1.613906203873e-13       1.968880518928e-14       1.973337218254e-15 
  409       2.318965943777e-10       2.886163366473e-12      -2.550727729784e-12       0.000000000000e+00       1.600690550012e-13       1.933812393677e-14       1.961536639228e-15 
  410       2.318654800421e-10       2.878258321331e-12      -2.790489303011e-12       0.000000000000e+00       1.587614644718e-13       1.899239282341e-14       1.949615558312e-15 
  411       2.318850409050e-10       2.869843620915e-12      -3.028065130762e-12       0.000000000000e+00       1.574676809792e-13       1.865158265564e-14       1.937577047401e-15 
  412       2.319546118290e-10       2.860923110253e-12      -3.263354869880e-12       0.000000000000e+00       1.561875279221e-13       1.831566204168e-14       1.925424239070e-15 
  413       2.320735029649e-10       2.851500794261e-12      -3.496257014240e-12       0.000000000000e+00       1.549208198498e-13       1.798459737418e-14       1.913160326913e-15 
  414       2.322409995765e-10       2.841580838847e-12      -3.726668889616e-12       0.000000000000e+00       1.536673623953e-13       1.765835281300e-14       1.900788565880e-15 
  415       2.324563618658e-10       2.831167572024e-12      -3.954486648536e-12       0.000000000000e+00       1.524269522077e-13       1.733689026796e-14       1.888312272623e-15 
  416       2.327188247979e-10       2.820265485017e-12      -4.179605265149e-12       0.000000000000e+00       1.511993768846e-13       1.702016938153e-14       1.875734825829e-15 
  417       2.330275979258e-10       2.808879233374e-12      -4.401918530087e-12       0.000000000000e+00       1.499844149049e-13       1.670814751158e-14       1.863059666564e-15 
  418       2.333818652157e-10       2.797013638073e-12      -4.621319045324e-12       0.000000000000e+00       1.487818355615e-13       1.640077971412e-14       1.850290298611e-15 
  419       2.337807848719e-10       2.784673686633e-12      -4.837698219041e-12       0.000000000000e+00       1.475913988935e-13       1.609801872606e-14       1.837430288809e-15 
  420       2.342234891616e-10       2.771864534221e-12      -5.050946260489e-12       0.000000000000e+00       1.464128556190e-13       1.579981494787e-14       1.824483267397e-15 
  421       2.347090842399e-10       2.758591504764e-12      -5.260952174848e-12       0.000000000000e+00       1.452459470679e-13       1.550611642641e-14       1.811452928347e-15 
  422       2.352366499750e-10       2.744860092054e-12      -5.467603758090e-12       0.000000000000e+00       1.440904051139e-13       1.521686883757e-14       1.798343029710e-15 
  423       2.358052397732e-10       2.730675960862e-12      -5.670787591843e-12       0.000000000000e+00       1.429459521077e-13       1.493201546908e-14       1.785157393952e-15 
  424       2.364138804037e-10       2.716044948042e-12      -5.870389038253e-12       0.000000000000e+00       1.418123008093e-13       1.465149720320e-14       1.771899908295e-15 
  425       2.370615718233e-10       2.700973063644e-12      -6.066292234842e-12       0.000000000000e+00       1.406891543205e-13       1.437525249947e-14       1.758574525056e-15 
  426       2.377472870023e-10       2.685466492021e-12      -6.258380089378e-12       0.000000000000e+00       1.395762060176e-13       1.410321737744e-14       1.745185261988e-15 
  427       2.384700537554e-10       2.669531820190e-12      -6.446548429583e-12       0.000000000000e+00       1.384731927213e-13       1.383533437311e-14       1.731735680273e-15 
  428       2.392292036619e-10       2.653176729207e-12      -6.630748992963e-12       0.000000000000e+00       1.373800563353e-13       1.357157977900e-14       1.718227298247e-15 
  429       2.400241312700e-10       2.636409328496e-12      -6.810947889468e-12       0.000000000000e+00       1.362967875746e-13       1.331193729690e-14       1.704661124378e-15 
  430       2.408542127354e-10       2.619237931974e-12      -6.987111582929e-12       0.000000000000e+00       1.352233731921e-13       1.305638913652e-14       1.691038174726e-15 
  431       2.417188056990e-10       2.601671059310e-12      -7.159206895213e-12       0.000000000000e+00       1.341597959468e-13       1.280491600419e-14       1.677359472947e-15 
  432       2.426172491663e-10       2.583717437186e-12      -7.327201010380e-12       0.000000000000e+00       1.331060345710e-13       1.255749709141e-14       1.663626050285e-15 
  433       2.435488633863e-10       2.565386000554e-12      -7.491061478839e-12       0.000000000000e+00       1.320620637375e-13       1.231411006351e-14       1.649838945570e-15 
  434       2.445129497301e-10       2.546685893890e-12      -7.650756221506e-12       0.000000000000e+00       1.310278540281e-13       1.207473104830e-14       1.635999205217e-15 
  435       2.455087905696e-10       2.527626472461e-12      -7.806253533957e-12       0.000000000000e+00       1.300033719001e-13       1.183933462464e-14       1.622107883218e-15 
  436       2.465356491569e-10       2.508217303574e-12      -7.957522090590e-12       0.000000000000e+00       1.289885796544e-13       1.160789381111e-14       1.608166041143e-15 
  437       2.475927695024e-10       2.488468167842e-12      -8.104530948776e-12       0.000000000000e+00       1.279834354030e-13       1.138038005464e-14       1.594174748135e-15 
  438       2.486793762541e-10       2.468389060436e-12      -8.247249553016e-12       0.000000000000e+00       1.269878930365e-13       1.115676321909e-14       1.580135080909e-15 
  439       2.497946745766e-10       2.447990192349e-12      -8.385647739103e-12       0.000000000000e+00       1.260019021915e-13       1.093701157394e-14       1.566048123743e-15 
  440       2.509378500292e-10       2.427281991649e-12      -8.519695738270e-12       0.000000000000e+00       1.250254082182e-13       1.072109178285e-14       1.551914968481e-15 
