# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   12       3.990332510789e-06       2.905442274226e-08       2.601739506383e-09       2.886814078145e-08       2.506054241283e-01       3.727689008837e-05       2.939541799734e-12 
   13       4.701435523166e-06       3.378926328039e-08       3.207378839446e-09       3.350849440564e-08       2.321168763574e-01       2.449332085302e-05       1.088814873086e-13 
   14       5.875709601008e-06       3.888803942443e-08       3.822754176276e-09       3.848075117245e-08       2.161638616486e-01       2.789279028978e-05       4.400295725012e-12 
   15       6.868368062556e-06       4.436083856980e-08       4.415298333000e-09       4.378971577654e-08       2.022592139979e-01       5.299220602854e-05       1.830706870017e-13 
   16       7.370809809268e-06       5.021947054062e-08       4.941260467178e-09       4.944260486205e-08       1.900328734290e-01       9.403259413644e-05       5.688998005141e-12 
   17       8.244051462924e-06       5.647680756703e-08       5.364589182994e-09       5.544886666910e-08       1.791987408551e-01       1.330658184394e-04      -2.036851639655e-12 
   18       9.983891909861e-06       6.314608583924e-08       5.636682278960e-09       6.181994477250e-08       1.695662946600e-01       1.523547231296e-04      -6.105502282040e-12 
   19       1.124454493132e-05       7.023950392995e-08       5.715827202589e-09       6.856852954436e-08       1.608543402389e-01       1.492887813921e-04      -5.289889796533e-12 
   20       1.031632336452e-05       7.776833974221e-08       5.566065188088e-09       7.570876578053e-08       1.529924322952e-01       1.283254540048e-04      -8.125249044888e-12 
   21       8.329789182478e-06       8.574071796484e-08       5.159870294845e-09       8.325472893311e-08       1.459150944525e-01       1.002515497801e-04      -9.363240422223e-12 
   22       7.352849965447e-06       9.416185882590e-08       4.477668709518e-09       9.122071799448e-08       1.394380014498e-01       7.813101679024e-05      -6.670288612301e-13 
   23       7.495506827794e-06       1.030323862915e-07       3.511049133359e-09       9.961967454578e-08       1.335144056431e-01       6.329786859235e-05       1.133697177270e-11 
   24       8.178393871067e-06       1.123485463416e-07       2.263827647178e-09       1.084634722178e-07       1.280651393437e-01       5.261474586547e-05       1.612462749959e-11 
   25       9.073253625909e-06       1.221013908343e-07       7.574830349835e-10       1.177613491150e-07       1.230565634077e-01       4.274520438314e-05       1.672256684218e-11 
   26       9.961983473025e-06       1.322767597830e-07      -9.693738199789e-10       1.275202276902e-07       1.184185681601e-01       3.121861780320e-05       1.957203592742e-11 
