# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3500, i.e. number of multipoles equal to 3499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  108       4.000657979088e-10       1.157204217311e-13      -3.785101408463e-12       0.000000000000e+00       8.083446528743e-12       1.326549139994e-12      -6.570155151302e-15 
  109       4.044863282442e-10       1.174455765038e-13      -3.871511735949e-12       0.000000000000e+00       7.883545972927e-12       1.300931787985e-12      -6.504254024493e-15 
  110       4.089286319856e-10       1.191362400708e-13      -3.957378746152e-12       0.000000000000e+00       7.690241634859e-12       1.276053262938e-12      -6.455061438812e-15 
  111       4.133919743725e-10       1.207907492054e-13      -4.042638286218e-12       0.000000000000e+00       7.503308903296e-12       1.251889229894e-12      -6.419094941819e-15 
  112       4.178754883539e-10       1.224074503311e-13      -4.127226254506e-12       0.000000000000e+00       7.322466362658e-12       1.228408466340e-12      -6.392561591224e-15 
  113       4.223781702438e-10       1.239847005887e-13      -4.211078640892e-12       0.000000000000e+00       7.147374129048e-12       1.205572656806e-12      -6.371350531253e-15 
  114       4.268988753755e-10       1.255208689033e-13      -4.294131567073e-12       0.000000000000e+00       6.977632186293e-12       1.183336187463e-12      -6.351025569010e-15 
  115       4.314363137573e-10       1.270143370510e-13      -4.376321326872e-12       0.000000000000e+00       6.812778721963e-12       1.161645940715e-12      -6.326817750842e-15 
  116       4.359892295661e-10       1.284635282792e-13      -4.457582988522e-12       0.000000000000e+00       6.652390969689e-12       1.140453412597e-12      -6.294597993351e-15 
  117       4.405569736776e-10       1.298669948332e-13      -4.537845922541e-12       0.000000000000e+00       6.496405202832e-12       1.119753175456e-12      -6.253945003668e-15 
  118       4.451389929097e-10       1.312233431241e-13      -4.617037803284e-12       0.000000000000e+00       6.344832702419e-12       1.099548727651e-12      -6.205438156198e-15 
  119       4.497346497218e-10       1.325312084245e-13      -4.695086025608e-12       0.000000000000e+00       6.197659982597e-12       1.079840493789e-12      -6.149712041428e-15 
  120       4.543432194954e-10       1.337892561792e-13      -4.771917732456e-12       0.000000000000e+00       6.054848033001e-12       1.060625728276e-12      -6.087457707678e-15 
  121       4.589638878142e-10       1.349961833159e-13      -4.847459842452e-12       0.000000000000e+00       5.916331561113e-12       1.041898418864e-12      -6.019423902842e-15 
  122       4.635957477445e-10       1.361507195553e-13      -4.921639077488e-12       0.000000000000e+00       5.782018234628e-12       1.023649190207e-12      -5.946418316133e-15 
  123       4.682377971161e-10       1.372516287222e-13      -4.994381990317e-12       0.000000000000e+00       5.651787923814e-12       1.005865207410e-12      -5.869308819829e-15 
  124       4.728889358021e-10       1.382977100562e-13      -5.065614992138e-12       0.000000000000e+00       5.525491943876e-12       9.885300795815e-13      -5.789024711017e-15 
  125       4.775479629996e-10       1.392877995218e-13      -5.135264380191e-12       0.000000000000e+00       5.402952297317e-12       9.716237633819e-13      -5.706557953338e-15 
  126       4.822135745103e-10       1.402207711193e-13      -5.203256365344e-12       0.000000000000e+00       5.283960916301e-12       9.551224665778e-13      -5.622964418734e-15 
  127       4.868843600205e-10       1.410955381955e-13      -5.269517099682e-12       0.000000000000e+00       5.168278905018e-12       9.389985515921e-13      -5.539365129188e-15 
  128       4.915588003818e-10       1.419110547543e-13      -5.333972704100e-12       0.000000000000e+00       5.055635782043e-12       9.232204390549e-13      -5.456947498474e-15 
  129       4.962354271511e-10       1.426663609304e-13      -5.396550593563e-12       0.000000000000e+00       4.945787378648e-12       9.077598320500e-13      -5.376736366442e-15 
  130       5.009133267755e-10       1.433607222685e-13      -5.457183558658e-12       0.000000000000e+00       4.838698324171e-12       8.926144897430e-13      -5.298876065537e-15 
  131       5.055916868351e-10       1.439935082711e-13      -5.515806186014e-12       0.000000000000e+00       4.734378240924e-12       8.777877814095e-13      -5.223271576119e-15 
  132       5.102696371980e-10       1.445641512155e-13      -5.572353637285e-12       0.000000000000e+00       4.632824548136e-12       8.632815460547e-13      -5.149811272540e-15 
  133       5.149462484620e-10       1.450721477804e-13      -5.626761686021e-12       0.000000000000e+00       4.534022124033e-12       8.490960483494e-13      -5.078366517599e-15 
  134       5.196205303957e-10       1.455170606726e-13      -5.678966754546e-12       0.000000000000e+00       4.437942967922e-12       8.352299345648e-13      -5.008791257014e-15 
  135       5.242914303806e-10       1.458985202538e-13      -5.728905950834e-12       0.000000000000e+00       4.344545862275e-12       8.216801885085e-13      -4.940921613881e-15 
  136       5.289578318518e-10       1.462162261665e-13      -5.776517105381e-12       0.000000000000e+00       4.253776034808e-12       8.084420874596e-13      -4.874575483142e-15 
  137       5.336185527402e-10       1.464699489617e-13      -5.821738808086e-12       0.000000000000e+00       4.165564820571e-12       7.955091581044e-13      -4.809552126047e-15 
  138       5.382723439134e-10       1.466595317246e-13      -5.864510445121e-12       0.000000000000e+00       4.079829324024e-12       7.828731324717e-13      -4.745631764618e-15 
  139       5.429178876179e-10       1.467848917018e-13      -5.904772235811e-12       0.000000000000e+00       3.996472081126e-12       7.705239038681e-13      -4.682575176118e-15 
  140       5.475537959195e-10       1.468460219276e-13      -5.942465269506e-12       0.000000000000e+00       3.915380721414e-12       7.584494828141e-13      -4.620123287507e-15 
  141       5.521786091461e-10       1.468429928507e-13      -5.977531542460e-12       0.000000000000e+00       3.836427630086e-12       7.466359529786e-13      -4.557996769915e-15 
  142       5.567907943279e-10       1.467759539611e-13      -6.009913994705e-12       0.000000000000e+00       3.759469610088e-12       7.350674271153e-13      -4.495895633099e-15 
  143       5.613887436400e-10       1.466451354164e-13      -6.039556546924e-12       0.000000000000e+00       3.684347544195e-12       7.237260029976e-13      -4.433498819914e-15 
  144       5.659709021850e-10       1.464508621382e-13      -6.066404489073e-12       0.000000000000e+00       3.610919624282e-12       7.125956613059e-13      -4.370531702055e-15 
  145       5.705361688319e-10       1.461935942325e-13      -6.090405611565e-12       0.000000000000e+00       3.539165444667e-12       7.016744854143e-13      -4.306976922967e-15 
  146       5.750835321162e-10       1.458738936654e-13      -6.111509256219e-12       0.000000000000e+00       3.469091576390e-12       6.909635681549e-13      -4.242883667086e-15 
  147       5.796119436384e-10       1.454924138336e-13      -6.129666013090e-12       0.000000000000e+00       3.400698777796e-12       6.804631568222e-13      -4.178301609896e-15 
  148       5.841203172487e-10       1.450499012635e-13      -6.144827759361e-12       0.000000000000e+00       3.333981849534e-12       6.701726317637e-13      -4.113280902626e-15 
  149       5.886075282321e-10       1.445471973089e-13      -6.156947698243e-12       0.000000000000e+00       3.268929489552e-12       6.600904849702e-13      -4.047872156954e-15 
  150       5.930724124929e-10       1.439852398499e-13      -6.165980397873e-12       0.000000000000e+00       3.205524148099e-12       6.502142986657e-13      -3.982126429708e-15 
  151       5.975137657397e-10       1.433650649905e-13      -6.171881830207e-12       0.000000000000e+00       3.143741882721e-12       6.405407238985e-13      -3.916095207569e-15 
  152       6.019303426705e-10       1.426878087575e-13      -6.174609409921e-12       0.000000000000e+00       3.083552213258e-12       6.310654591310e-13      -3.849830391771e-15 
  153       6.063208561568e-10       1.419547087984e-13      -6.174122033306e-12       0.000000000000e+00       3.024917976845e-12       6.217832288302e-13      -3.783384282801e-15 
  154       6.106839764292e-10       1.411671060799e-13      -6.170380117166e-12       0.000000000000e+00       2.967795182906e-12       6.126877620582e-13      -3.716809565105e-15 
  155       6.150183302618e-10       1.403264465861e-13      -6.163345637715e-12       0.000000000000e+00       2.912132868156e-12       6.037717710621e-13      -3.650159291786e-15 
