# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3500, i.e. number of multipoles equal to 3499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  382       2.654683445715e-10       2.954354457388e-12       5.665795820494e-12       0.000000000000e+00       1.789386566798e-13       3.001911062557e-14       2.147783583743e-15 
  383       2.636084008886e-10       2.963076929111e-12       5.398876484308e-12       0.000000000000e+00       1.773947361995e-13       2.951870214593e-14       2.139357409498e-15 
  384       2.618087866881e-10       2.971280029131e-12       5.131156472263e-12       0.000000000000e+00       1.758669397839e-13       2.902493707348e-14       2.130801232202e-15 
  385       2.600696417735e-10       2.978956410410e-12       4.862769876643e-12       0.000000000000e+00       1.743547707145e-13       2.853782285157e-14       2.122123633630e-15 
  386       2.583910895363e-10       2.986098698114e-12       4.593853287058e-12       0.000000000000e+00       1.728577144149e-13       2.805736444553e-14       2.113333379339e-15 
  387       2.567732368027e-10       2.992699489685e-12       4.324545805450e-12       0.000000000000e+00       1.713752383140e-13       2.758356431977e-14       2.104439419824e-15 
  388       2.552161485193e-10       2.998752534866e-12       4.054977793209e-12       0.000000000000e+00       1.699068871691e-13       2.711641924857e-14       2.095449432422e-15 
  389       2.537197710837e-10       3.004256324240e-12       3.785236617833e-12       0.000000000000e+00       1.684525732447e-13       2.665591066376e-14       2.086365384471e-15 
  390       2.522840058446e-10       3.009210635075e-12       3.515399654446e-12       0.000000000000e+00       1.670122967202e-13       2.620201390093e-14       2.077187806475e-15 
  391       2.509087338283e-10       3.013615364510e-12       3.245545444029e-12       0.000000000000e+00       1.655860511502e-13       2.575470130781e-14       2.067917236390e-15 
  392       2.495938155652e-10       3.017470530573e-12       2.975753699466e-12       0.000000000000e+00       1.641738234040e-13       2.531394221875e-14       2.058554219634e-15 
  393       2.483390909158e-10       3.020776273198e-12       2.706105311597e-12       0.000000000000e+00       1.627755936051e-13       2.487970292927e-14       2.049099309091e-15 
  394       2.471443788968e-10       3.023532855237e-12       2.436682355263e-12       0.000000000000e+00       1.613913350703e-13       2.445194667064e-14       2.039553065118e-15 
  395       2.460094775068e-10       3.025740663478e-12       2.167568095359e-12       0.000000000000e+00       1.600210142495e-13       2.403063358442e-14       2.029916055548e-15 
  396       2.449341635529e-10       3.027400209660e-12       1.898846992878e-12       0.000000000000e+00       1.586645906649e-13       2.361572069696e-14       2.020188855701e-15 
  397       2.439181924762e-10       3.028512131486e-12       1.630604710964e-12       0.000000000000e+00       1.573220168505e-13       2.320716189403e-14       2.010372048386e-15 
  398       2.429612981783e-10       3.029077193642e-12       1.362928120961e-12       0.000000000000e+00       1.559932382913e-13       2.280490789527e-14       2.000466223906e-15 
  399       2.420631928470e-10       3.029096288808e-12       1.095905308461e-12       0.000000000000e+00       1.546781933633e-13       2.240890622881e-14       1.990471980067e-15 
  400       2.412235667828e-10       3.028570438677e-12       8.296255793500e-13       0.000000000000e+00       1.533768132723e-13       2.201910120579e-14       1.980389922182e-15 
  401       2.404420882244e-10       3.027500794969e-12       5.641794658631e-13       0.000000000000e+00       1.520890219936e-13       2.163543389490e-14       1.970220663078e-15 
  402       2.397184031750e-10       3.025888640447e-12       2.996587326288e-13       0.000000000000e+00       1.508147362115e-13       2.125784209693e-14       1.959964823099e-15 
  403       2.390521352287e-10       3.023735389929e-12       3.615638272006e-14       0.000000000000e+00       1.495538652586e-13       2.088626031934e-14       1.949623030117e-15 
  404       2.384428853958e-10       3.021042591309e-12      -2.262333362975e-13       0.000000000000e+00       1.483063110550e-13       2.052061975075e-14       1.939195919531e-15 
  405       2.378902319297e-10       3.017811926567e-12      -4.874149263160e-13       0.000000000000e+00       1.470719680484e-13       2.016084823557e-14       1.928684134279e-15 
  406       2.373937301522e-10       3.014045212788e-12      -7.472916326368e-13       0.000000000000e+00       1.458507231528e-13       1.980687024844e-14       1.918088324841e-15 
  407       2.369529122800e-10       3.009744403176e-12      -1.005765437921e-12       0.000000000000e+00       1.446424556883e-13       1.945860686889e-14       1.907409149244e-15 
  408       2.365672872506e-10       3.004911588066e-12      -1.262737056141e-12       0.000000000000e+00       1.434470373204e-13       1.911597575580e-14       1.896647273071e-15 
  409       2.362363405486e-10       2.999548995948e-12      -1.518105926530e-12       0.000000000000e+00       1.422643319996e-13       1.877889112198e-14       1.885803369464e-15 
  410       2.359595340312e-10       2.993658994472e-12      -1.771770207537e-12       0.000000000000e+00       1.410941959006e-13       1.844726370872e-14       1.874878119129e-15 
  411       2.357363057548e-10       2.987244091471e-12      -2.023626770771e-12       0.000000000000e+00       1.399364773617e-13       1.812100076033e-14       1.863872210347e-15 
  412       2.355660698007e-10       2.980306935971e-12      -2.273571194958e-12       0.000000000000e+00       1.387910168245e-13       1.780000599869e-14       1.852786338973e-15 
  413       2.354482161016e-10       2.972850319212e-12      -2.521497759891e-12       0.000000000000e+00       1.376576467732e-13       1.748417959779e-14       1.841621208446e-15 
  414       2.353821102670e-10       2.964877175658e-12      -2.767299440378e-12       0.000000000000e+00       1.365361916738e-13       1.717341815826e-14       1.830377529797e-15 
  415       2.353670934098e-10       2.956390584015e-12      -3.010867900196e-12       0.000000000000e+00       1.354264679139e-13       1.686761468197e-14       1.819056021648e-15 
  416       2.354024819720e-10       2.947393768244e-12      -3.252093486038e-12       0.000000000000e+00       1.343282837419e-13       1.656665854651e-14       1.807657410224e-15 
  417       2.354875675511e-10       2.937890098582e-12      -3.490865221472e-12       0.000000000000e+00       1.332414392062e-13       1.627043547979e-14       1.796182429355e-15 
  418       2.356216167257e-10       2.927883092550e-12      -3.727070800882e-12       0.000000000000e+00       1.321657260953e-13       1.597882753456e-14       1.784631820484e-15 
  419       2.358038708821e-10       2.917376415973e-12      -3.960596583427e-12       0.000000000000e+00       1.311009278766e-13       1.569171306295e-14       1.773006332674e-15 
  420       2.360335460398e-10       2.906373883994e-12      -4.191327586987e-12       0.000000000000e+00       1.300468196359e-13       1.540896669103e-14       1.761306722609e-15 
  421       2.363098326780e-10       2.894879462089e-12      -4.419147482115e-12       0.000000000000e+00       1.290031680172e-13       1.513045929337e-14       1.749533754606e-15 
  422       2.366318955613e-10       2.882897267083e-12      -4.643938585991e-12       0.000000000000e+00       1.279697311617e-13       1.485605796754e-14       1.737688200614e-15 
  423       2.369988735661e-10       2.870431568165e-12      -4.865581856370e-12       0.000000000000e+00       1.269462586475e-13       1.458562600872e-14       1.725770840227e-15 
  424       2.374098795063e-10       2.857486787903e-12      -5.083956885533e-12       0.000000000000e+00       1.259324914288e-13       1.431902288419e-14       1.713782460685e-15 
  425       2.378639999595e-10       2.844067503260e-12      -5.298941894239e-12       0.000000000000e+00       1.249281617758e-13       1.405610420789e-14       1.701723856882e-15 
  426       2.383602950933e-10       2.830178446609e-12      -5.510413725676e-12       0.000000000000e+00       1.239329932132e-13       1.379672171501e-14       1.689595831369e-15 
  427       2.388978702757e-10       2.815824854645e-12      -5.718261892127e-12       0.000000000000e+00       1.229467484027e-13       1.354074907874e-14       1.677399270699e-15 
  428       2.394760939452e-10       2.801013526128e-12      -5.922431253633e-12       0.000000000000e+00       1.219693747033e-13       1.328816037999e-14       1.665135377298e-15 
  429       2.400943868114e-10       2.785751802123e-12      -6.122880779440e-12       0.000000000000e+00       1.210008634441e-13       1.303895425733e-14       1.652805445491e-15 
  430       2.407521506133e-10       2.770047222595e-12      -6.319569629643e-12       0.000000000000e+00       1.200412023998e-13       1.279312829746e-14       1.640410785938e-15 
  431       2.414487679925e-10       2.753907527649e-12      -6.512457158358e-12       0.000000000000e+00       1.190903757624e-13       1.255067902677e-14       1.627952725688e-15 
  432       2.421836023664e-10       2.737340658778e-12      -6.701502916909e-12       0.000000000000e+00       1.181483641116e-13       1.231160190278e-14       1.615432608235e-15 
  433       2.429559978014e-10       2.720354760107e-12      -6.886666656998e-12       0.000000000000e+00       1.172151443862e-13       1.207589130573e-14       1.602851793576e-15 
  434       2.437652788861e-10       2.702958179631e-12      -7.067908333889e-12       0.000000000000e+00       1.162906898544e-13       1.184354053003e-14       1.590211658263e-15 
  435       2.446107506046e-10       2.685159470465e-12      -7.245188109583e-12       0.000000000000e+00       1.153749700851e-13       1.161454177584e-14       1.577513595464e-15 
  436       2.454916982094e-10       2.666967392086e-12      -7.418466355997e-12       0.000000000000e+00       1.144679509188e-13       1.138888614051e-14       1.564759015016e-15 
  437       2.464073870948e-10       2.648390911575e-12      -7.587703658143e-12       0.000000000000e+00       1.135695944383e-13       1.116656361017e-14       1.551949343478e-15 
  438       2.473570626701e-10       2.629439204863e-12      -7.752860817306e-12       0.000000000000e+00       1.126798589397e-13       1.094756305119e-14       1.539086024195e-15 
  439       2.483399502326e-10       2.610121657972e-12      -7.913898854219e-12       0.000000000000e+00       1.117986989036e-13       1.073187220172e-14       1.526170517346e-15 
  440       2.493552548412e-10       2.590447868261e-12      -8.070779012248e-12       0.000000000000e+00       1.109260649653e-13       1.051947766319e-14       1.513204300005e-15 
  441       2.504021611888e-10       2.570427645672e-12      -8.223462760563e-12       0.000000000000e+00       1.100619038865e-13       1.031036489185e-14       1.500188866193e-15 
  442       2.514798334766e-10       2.550071013966e-12      -8.371911797319e-12       0.000000000000e+00       1.092061585256e-13       1.010451819025e-14       1.487125726939e-15 
  443       2.525874152861e-10       2.529388211976e-12      -8.516088052837e-12       0.000000000000e+00       1.083587678089e-13       9.901920698795e-15       1.474016410330e-15 
  444       2.537240294533e-10       2.508389694845e-12      -8.655953692778e-12       0.000000000000e+00       1.075196667014e-13       9.702554387210e-15       1.460862461573e-15 
  445       2.548887779412e-10       2.487086135270e-12      -8.791471121322e-12       0.000000000000e+00       1.066887861778e-13       9.506400046103e-15       1.447665443046e-15 
  446       2.560807417133e-10       2.465488424748e-12      -8.922602984348e-12       0.000000000000e+00       1.058660531935e-13       9.313437278449e-15       1.434426934356e-15 
  447       2.572989806067e-10       2.443607674820e-12      -9.049312172612e-12       0.000000000000e+00       1.050513906549e-13       9.123644491119e-15       1.421148532396e-15 
  448       2.585425332055e-10       2.421455218312e-12      -9.171561824923e-12       0.000000000000e+00       1.042447173912e-13       8.936998886390e-15       1.407831851400e-15 
  449       2.598104167134e-10       2.399042610579e-12      -9.289315331323e-12       0.000000000000e+00       1.034459481246e-13       8.753476453457e-15       1.394478522996e-15 
  450       2.611016268276e-10       2.376381630753e-12      -9.402536336264e-12       0.000000000000e+00       1.026549934416e-13       8.573051959953e-15       1.381090196268e-15 
  451       2.624151376117e-10       2.353484282982e-12      -9.511188741788e-12       0.000000000000e+00       1.018717597636e-13       8.395698943462e-15       1.367668537807e-15 
  452       2.637499013685e-10       2.330362797675e-12      -9.615236710703e-12       0.000000000000e+00       1.010961493182e-13       8.221389703030e-15       1.354215231770e-15 
  453       2.651048485140e-10       2.307029632748e-12      -9.714644669764e-12       0.000000000000e+00       1.003280601095e-13       8.050095290687e-15       1.340731979934e-15 
  454       2.664788874498e-10       2.283497474864e-12      -9.809377312847e-12       0.000000000000e+00       9.956738588980e-14       7.881785502955e-15       1.327220501751e-15 
  455       2.678709044368e-10       2.259779240681e-12      -9.899399604132e-12       0.000000000000e+00       9.881401612976e-14       7.716428872364e-15       1.313682534408e-15 
  456       2.692797634680e-10       2.235888078091e-12      -9.984676781277e-12       0.000000000000e+00       9.806783598972e-14       7.553992658971e-15       1.300119832880e-15 
  457       2.707043061421e-10       2.211837367468e-12      -1.006517435860e-11       0.000000000000e+00       9.732872629050e-14       7.394442841869e-15       1.286534169986e-15 
  458       2.721433515364e-10       2.187640722909e-12      -1.014085813025e-11       0.000000000000e+00       9.659656348431e-14       7.237744110706e-15       1.272927336444e-15 
  459       2.735956960801e-10       2.163311993481e-12      -1.021169417340e-11       0.000000000000e+00       9.587121962562e-14       7.083859857197e-15       1.259301140931e-15 
  460       2.750601134272e-10       2.138865264459e-12      -1.027764885140e-11       0.000000000000e+00       9.515256234210e-14       6.932752166640e-15       1.245657410136e-15 
  461       2.765353543304e-10       2.114314858576e-12      -1.033868881699e-11       0.000000000000e+00       9.444045480551e-14       6.784381809430e-15       1.231997988814e-15 
  462       2.780201465135e-10       2.089675337263e-12      -1.039478101545e-11       0.000000000000e+00       9.373475570262e-14       6.638708232575e-15       1.218324739846e-15 
  463       2.795131945449e-10       2.064961501894e-12      -1.044589268778e-11       0.000000000000e+00       9.303531920606e-14       6.495689551209e-15       1.204639544293e-15 
  464       2.810131797108e-10       2.040188395030e-12      -1.049199137390e-11       0.000000000000e+00       9.234199494529e-14       6.355282540107e-15       1.190944301453e-15 
  465       2.825187598887e-10       2.015371301661e-12      -1.053304491579e-11       0.000000000000e+00       9.165462797748e-14       6.217442625203e-15       1.177240928915e-15 
  466       2.840287039650e-10       1.990524868492e-12      -1.056903062480e-11       0.000000000000e+00       9.097308474647e-14       6.082129680699e-15       1.163531183541e-15 
  467       2.855422999634e-10       1.965660429024e-12      -1.059996309168e-11       0.000000000000e+00       9.029733191024e-14       5.949325636725e-15       1.149816118146e-15 
  468       2.870589594007e-10       1.940788597466e-12      -1.062586725042e-11       0.000000000000e+00       8.962735991554e-14       5.819017404321e-15       1.136096607977e-15 
  469       2.885780838398e-10       1.915920143903e-12      -1.064676930083e-11       0.000000000000e+00       8.896315721739e-14       5.691191114225e-15       1.122373528213e-15 
  470       2.900990648374e-10       1.891065995060e-12      -1.066269671678e-11       0.000000000000e+00       8.830471026427e-14       5.565832111590e-15       1.108647753923e-15 
  471       2.916212838912e-10       1.866237235052e-12      -1.067367825438e-11       0.000000000000e+00       8.765200348343e-14       5.442924950700e-15       1.094920160022e-15 
  472       2.931441123873e-10       1.841445106149e-12      -1.067974396026e-11       0.000000000000e+00       8.700501926606e-14       5.322453389685e-15       1.081191621230e-15 
  473       2.946669115478e-10       1.816701009526e-12      -1.068092517979e-11       0.000000000000e+00       8.636373795256e-14       5.204400385238e-15       1.067463012025e-15 
  474       2.961890323779e-10       1.792016506026e-12      -1.067725456530e-11       0.000000000000e+00       8.572813781776e-14       5.088748087331e-15       1.053735206607e-15 
  475       2.977098156135e-10       1.767403316915e-12      -1.066876608432e-11       0.000000000000e+00       8.509819505612e-14       4.975477833929e-15       1.040009078850e-15 
  476       2.992285916681e-10       1.742873324638e-12      -1.065549502782e-11       0.000000000000e+00       8.447388376706e-14       4.864570145711e-15       1.026285502259e-15 
  477       3.007446805810e-10       1.718438573581e-12      -1.063747801841e-11       0.000000000000e+00       8.385517594007e-14       4.756004720779e-15       1.012565349931e-15 
  478       3.022573919640e-10       1.694111270824e-12      -1.061475301862e-11       0.000000000000e+00       8.324204144004e-14       4.649760429379e-15       9.988494945094e-16 
  479       3.037660249488e-10       1.669903786901e-12      -1.058735933908e-11       0.000000000000e+00       8.263444799244e-14       4.545815308617e-15       9.851388081423e-16 
  480       3.052698681350e-10       1.645828656555e-12      -1.055533764679e-11       0.000000000000e+00       8.203236116858e-14       4.444146557171e-15       9.714341624387e-16 
  481       3.067681995366e-10       1.621898579498e-12      -1.051872997333e-11       0.000000000000e+00       8.143574437083e-14       4.344730530012e-15       9.577364284267e-16 
  482       3.082602865302e-10       1.598126421167e-12      -1.047757972311e-11       0.000000000000e+00       8.084455881786e-14       4.247542733116e-15       9.440464765102e-16 
  483       3.097453858016e-10       1.574525213483e-12      -1.043193168157e-11       0.000000000000e+00       8.025876352987e-14       4.152557818182e-15       9.303651764263e-16 
  484       3.112227432940e-10       1.551108155605e-12      -1.038183202346e-11       0.000000000000e+00       7.967831531382e-14       4.059749577348e-15       9.166933972027e-16 
  485       3.126915941546e-10       1.527888614691e-12      -1.032732832100e-11       0.000000000000e+00       7.910316874867e-14       3.969090937907e-15       9.030320071143e-16 
  486       3.141511626826e-10       1.504880126655e-12      -1.026846955220e-11       0.000000000000e+00       7.853327617061e-14       3.880553957021e-15       8.893818736411e-16 
  487       3.156006622760e-10       1.482096396921e-12      -1.020530610902e-11       0.000000000000e+00       7.796858765830e-14       3.794109816439e-15       8.757438634252e-16 
  488       3.170392953795e-10       1.459551301184e-12      -1.013788980562e-11       0.000000000000e+00       7.740905101810e-14       3.709728817215e-15       8.621188422275e-16 
  489       3.184662534317e-10       1.437258886168e-12      -1.006627388663e-11       0.000000000000e+00       7.685461176928e-14       3.627380374418e-15       8.485076748858e-16 
  490       3.198807168124e-10       1.415233370380e-12      -9.990513035311e-12       0.000000000000e+00       7.630521312930e-14       3.547033011854e-15       8.349112252713e-16 
  491       3.212818547897e-10       1.393489144869e-12      -9.910663381852e-12       0.000000000000e+00       7.576079599901e-14       3.468654356778e-15       8.213303562462e-16 
  492       3.226688254682e-10       1.372040773985e-12      -9.826782511564e-12       0.000000000000e+00       7.522129894788e-14       3.392211134613e-15       8.077659296208e-16 
  493       3.240407757356e-10       1.350902996133e-12      -9.738929473124e-12       0.000000000000e+00       7.468665819926e-14       3.317669163664e-15       7.942188061105e-16 
  494       3.253968412102e-10       1.330090724535e-12      -9.647164786803e-12       0.000000000000e+00       7.415680761559e-14       3.244993349834e-15       7.806898452934e-16 
  495       3.267361461888e-10       1.309619047983e-12      -9.551550452699e-12       0.000000000000e+00       7.363167868365e-14       3.174147681341e-15       7.671799055672e-16 
  496       3.280578035932e-10       1.289503231600e-12      -9.452149958969e-12       0.000000000000e+00       7.311120049976e-14       3.105095223433e-15       7.536898441068e-16 
  497       3.293609149186e-10       1.269758717594e-12      -9.349028290058e-12       0.000000000000e+00       7.259529975508e-14       3.037798113106e-15       7.402205168209e-16 
  498       3.306445701802e-10       1.250401126017e-12      -9.242251934932e-12       0.000000000000e+00       7.208390072077e-14       2.972217553816e-15       7.267727783098e-16 
  499       3.319078478607e-10       1.231446255526e-12      -9.131888895309e-12       0.000000000000e+00       7.157692523326e-14       2.908313810201e-15       7.133474818223e-16 
  500       3.331498148580e-10       1.212910084132e-12      -9.018008693892e-12       0.000000000000e+00       7.107429267949e-14       2.846046202791e-15       6.999454792129e-16 
  501       3.343695264323e-10       1.194808769967e-12      -8.900682382597e-12       0.000000000000e+00       7.057591998212e-14       2.785373102726e-15       6.865676208993e-16 
  502       3.355660261536e-10       1.177158652035e-12      -8.779982550788e-12       0.000000000000e+00       7.008172158478e-14       2.726251926475e-15       6.732147558193e-16 
  503       3.367383458491e-10       1.159976250971e-12      -8.655983333504e-12       0.000000000000e+00       6.959160943730e-14       2.668639130546e-15       6.598877313882e-16 
  504       3.378855055503e-10       1.143278269798e-12      -8.528760419697e-12       0.000000000000e+00       6.910549298094e-14       2.612490206210e-15       6.465873934557e-16 
  505       3.390066465916e-10       1.127079790105e-12      -8.398389890524e-12       0.000000000000e+00       6.862329378069e-14       2.557767319843e-15       6.333146001975e-16 
  506       3.401014352287e-10       1.111388801874e-12      -8.264944680718e-12       0.000000000000e+00       6.814498991576e-14       2.504462486789e-15       6.200702643148e-16 
  507       3.411696705438e-10       1.096211517552e-12      -8.128498031502e-12       0.000000000000e+00       6.767057283885e-14       2.452575054701e-15       6.068553119656e-16 
  508       3.422111523571e-10       1.081554162295e-12      -7.989124658964e-12       0.000000000000e+00       6.720003283681e-14       2.402104116596e-15       5.936706689053e-16 
  509       3.432256812357e-10       1.067422973876e-12      -7.846900761734e-12       0.000000000000e+00       6.673335902282e-14       2.353048509161e-15       5.805172604501e-16 
  510       3.442130585043e-10       1.053824202594e-12      -7.701904028674e-12       0.000000000000e+00       6.627053932849e-14       2.305406811058e-15       5.673960114404e-16 
  511       3.451730862548e-10       1.040764111186e-12      -7.554213646553e-12       0.000000000000e+00       6.581156049593e-14       2.259177341231e-15       5.543078462053e-16 
  512       3.461055673560e-10       1.028248974737e-12      -7.403910307735e-12       0.000000000000e+00       6.535640806990e-14       2.214358157213e-15       5.412536885258e-16 
  513       3.470103054639e-10       1.016285080588e-12      -7.251076217856e-12       0.000000000000e+00       6.490506638991e-14       2.170947053433e-15       5.282344615988e-16 
  514       3.478871050314e-10       1.004878728247e-12      -7.095795103507e-12       0.000000000000e+00       6.445751858234e-14       2.128941559522e-15       5.152510880009e-16 
  515       3.487357713180e-10       9.940362292993e-13      -6.938152219918e-12       0.000000000000e+00       6.401374655253e-14       2.088338938617e-15       5.023044896517e-16 
  516       3.495561104004e-10       9.837639073184e-13      -6.778234358639e-12       0.000000000000e+00       6.357373097692e-14       2.049136185674e-15       4.893955877784e-16 
  517       3.503479291814e-10       9.740680977738e-13      -6.616129855222e-12       0.000000000000e+00       6.313745129514e-14       2.011330025765e-15       4.765253028787e-16 
  518       3.511110354008e-10       9.649551479420e-13      -6.451928596902e-12       0.000000000000e+00       6.270488570213e-14       1.974916912393e-15       4.636945546850e-16 
  519       3.518452376445e-10       9.564314168169e-13      -6.285722030280e-12       0.000000000000e+00       6.227601114027e-14       1.939893025795e-15       4.509042621281e-16 
  520       3.525503453550e-10       9.485032750192e-13      -6.117603169005e-12       0.000000000000e+00       6.185080329144e-14       1.906254271248e-15       4.381553433011e-16 
  521       3.532261688410e-10       9.411771047065e-13      -5.947666601454e-12       0.000000000000e+00       6.142923656920e-14       1.873996277376e-15       4.254487154226e-16 
  522       3.538725192872e-10       9.344592994833e-13      -5.776008498419e-12       0.000000000000e+00       6.101128411085e-14       1.843114394456e-15       4.127852948013e-16 
  523       3.544892087647e-10       9.283562643113e-13      -5.602726620784e-12       0.000000000000e+00       6.059691776956e-14       1.813603692728e-15       4.001659967989e-16 
  524       3.550760502402e-10       9.228744154186e-13      -5.427920327207e-12       0.000000000000e+00       6.018610810648e-14       1.785458960694e-15       3.875917357946e-16 
  525       3.556328575867e-10       9.180201802105e-13      -5.251690581806e-12       0.000000000000e+00       5.977882438285e-14       1.758674703433e-15       3.750634251483e-16 
  526       3.561594455927e-10       9.137999971790e-13      -5.074139961838e-12       0.000000000000e+00       5.937503455214e-14       1.733245140902e-15       3.625819771647e-16 
  527       3.566556299725e-10       9.102203158128e-13      -4.895372665381e-12       0.000000000000e+00       5.897470525211e-14       1.709164206244e-15       3.501483030568e-16 
  528       3.571212273759e-10       9.072875965076e-13      -4.715494519016e-12       0.000000000000e+00       5.857780179695e-14       1.686425544094e-15       3.377633129100e-16 
  529       3.575560553984e-10       9.050083104755e-13      -4.534612985512e-12       0.000000000000e+00       5.818428816941e-14       1.665022508886e-15       3.254279156453e-16 
  530       3.579599325909e-10       9.033889396557e-13      -4.352837171504e-12       0.000000000000e+00       5.779412701286e-14       1.644948163161e-15       3.131430189837e-16 
  531       3.583326784694e-10       9.024359766237e-13      -4.170277835175e-12       0.000000000000e+00       5.740727962347e-14       1.626195275870e-15       3.009095294096e-16 
  532       3.586741135253e-10       9.021559245019e-13      -3.987047393941e-12       0.000000000000e+00       5.702370594227e-14       1.608756320684e-15       2.887283521346e-16 
  533       3.589840592353e-10       9.025552968693e-13      -3.803259932133e-12       0.000000000000e+00       5.664336454726e-14       1.592623474297e-15       2.766003910612e-16 
  534       3.592623380708e-10       9.036406176714e-13      -3.619031208674e-12       0.000000000000e+00       5.626621264558e-14       1.577788614736e-15       2.645265487466e-16 
  535       3.595087735084e-10       9.054184211304e-13      -3.434478664767e-12       0.000000000000e+00       5.589220606554e-14       1.564243319665e-15       2.525077263668e-16 
  536       3.597231900394e-10       9.078952516549e-13      -3.249721431574e-12       0.000000000000e+00       5.552129924880e-14       1.551978864693e-15       2.405448236795e-16 
  537       3.599054131800e-10       9.110776637503e-13      -3.064880337897e-12       0.000000000000e+00       5.515344524245e-14       1.540986221678e-15       2.286387389890e-16 
  538       3.600552694810e-10       9.149722219282e-13      -2.880077917863e-12       0.000000000000e+00       5.478859569112e-14       1.531256057038e-15       2.167903691088e-16 
  539       3.601725865378e-10       9.195855006168e-13      -2.695438418604e-12       0.000000000000e+00       5.442670082910e-14       1.522778730052e-15       2.050006093263e-16 
  540       3.602571930003e-10       9.249240840708e-13      -2.511087807938e-12       0.000000000000e+00       5.406770947245e-14       1.515544291171e-15       1.932703533661e-16 
  541       3.603089185827e-10       9.309945662812e-13      -2.327153782054e-12       0.000000000000e+00       5.371156901113e-14       1.509542480322e-15       1.816004933536e-16 
  542       3.603275940735e-10       9.378035508854e-13      -2.143765773190e-12       0.000000000000e+00       5.335822540107e-14       1.504762725216e-15       1.699919197792e-16 
  543       3.603130513456e-10       9.453576510774e-13      -1.961054957321e-12       0.000000000000e+00       5.300762315633e-14       1.501194139653e-15       1.584455214617e-16 
  544       3.602651948565e-10       9.536618384341e-13      -1.779143412560e-12       0.000000000000e+00       5.265971399735e-14       1.498824633496e-15       1.469621736242e-16 
  545       3.601842182334e-10       9.627144410154e-13      -1.598111259938e-12       0.000000000000e+00       5.231448306632e-14       1.497638219861e-15       1.355427018426e-16 
  546       3.600703935038e-10       9.725120112403e-13      -1.418028658497e-12       0.000000000000e+00       5.197192339776e-14       1.497617632525e-15       1.241879170608e-16 
  547       3.599240001671e-10       9.830509641044e-13      -1.238966578308e-12       0.000000000000e+00       5.163202732143e-14       1.498745205698e-15       1.128986273507e-16 
  548       3.597453252343e-10       9.943275764222e-13      -1.060996803754e-12       0.000000000000e+00       5.129478645797e-14       1.501002871967e-15       1.016756378707e-16 
  549       3.595346632661e-10       1.006337986068e-12      -8.841919368261e-13       0.000000000000e+00       5.096019171446e-14       1.504372160240e-15       9.051975082528e-17 
  550       3.592923164123e-10       1.019078191219e-12      -7.086254004126e-13       0.000000000000e+00       5.062823328009e-14       1.508834193700e-15       7.943176542332e-17 
  551       3.590185944502e-10       1.032544049595e-12      -5.343714415885e-13       0.000000000000e+00       5.029890062173e-14       1.514369687743e-15       6.841247783751e-17 
  552       3.587138148240e-10       1.046731277701e-12      -3.615051349077e-13       0.000000000000e+00       4.997218247959e-14       1.520958947934e-15       5.746268116308e-17 
  553       3.583783026828e-10       1.061635450071e-12      -1.901023856931e-13       0.000000000000e+00       4.964806686280e-14       1.528581867947e-15       4.658316537679e-17 
  554       3.580123909204e-10       1.077251998506e-12      -2.023993332759e-14       0.000000000000e+00       4.932654104505e-14       1.537217927515e-15       3.577471729588e-17 
  555       3.576164202134e-10       1.093576211318e-12       1.480046454553e-13       0.000000000000e+00       4.900759156018e-14       1.546846190376e-15       2.503812053700e-17 
  556       3.571907390604e-10       1.110603232570e-12       3.145529332805e-13       0.000000000000e+00       4.869120419781e-14       1.557445302222e-15       1.437415547518e-17 
  557       3.567357038208e-10       1.128328061322e-12       4.793256688410e-13       0.000000000000e+00       4.837736399898e-14       1.568993488641e-15       3.783599202726e-18 
  558       3.562516787535e-10       1.146745550866e-12       6.422427436066e-13       0.000000000000e+00       4.806605525171e-14       1.581468553072e-15      -6.732774511764e-18 
  559       3.557390360560e-10       1.165850407973e-12       8.032231985338e-13       0.000000000000e+00       4.775726148665e-14       1.594847874742e-15      -1.717419526452e-17 
  560       3.551981559030e-10       1.185637192133e-12       9.621852207744e-13       0.000000000000e+00       4.745096547272e-14       1.609108406622e-15      -2.753989605761e-17 
  561       3.546294264854e-10       1.206100314797e-12       1.119046140385e-12       0.000000000000e+00       4.714714921266e-14       1.624226673367e-15      -3.782911334004e-17 
  562       3.540332440488e-10       1.227234038618e-12       1.273722427037e-12       0.000000000000e+00       4.684579393870e-14       1.640178769269e-15      -4.804108704875e-17 
  563       3.534100129331e-10       1.249032476691e-12       1.426129686724e-12       0.000000000000e+00       4.654688010816e-14       1.656940356198e-15      -5.817506064973e-17 
